,Customer_ID,Gender,Age,Married, Dependents,City,Zip_Code,Referrals,Tenure,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium Tech Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
1807,2637-FKFSY,Female,61,Yes,0,Wasco,93280,2,3,None,Yes,2,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46,130,0,0,7,138,Joined,Not Applicable,Not Applicable
1808,2639-UGMAZ,Male,73,No,0,Artesia,90701,0,71,Offer A,No,0,No,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56,3985,0,0,0,3985,Stayed,Not Applicable,Not Applicable
1809,2640-LYMOV,Male,59,No,0,Anaheim,92804,0,2,Offer E,Yes,9,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19,38,0,0,19,58,Joined,Not Applicable,Not Applicable
1810,2640-PMGFL,Male,35,No,0,West Sacramento,95605,0,27,None,Yes,24,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,2180,0,0,667,2847,Churned,Price,Lack of affordable download/upload speed
1811,2642-DTVCO,Male,68,No,0,Chualar,93925,0,9,Offer E,Yes,12,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85,746,0,30,109,886,Churned,Attitude,Attitude of service provider
1812,2642-MAWLJ,Female,26,Yes,2,Menlo Park,94025,8,36,Offer C,Yes,42,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,717,0,0,1530,2248,Stayed,Not Applicable,Not Applicable
1813,2645-QTLMB,Male,22,No,0,Bloomington,92316,0,7,Offer E,Yes,12,No,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94,669,0,0,84,753,Churned,Dissatisfaction,Network reliability
1814,2649-HWLYB,Male,45,Yes,0,Fresno,93727,2,65,Offer B,Yes,21,Yes,Yes,DSL,13,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76,4929,0,0,1402,6332,Stayed,Not Applicable,Not Applicable
1815,2650-GYRYL,Male,25,Yes,1,Kerman,93630,6,33,None,Yes,5,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,600,0,0,193,793,Stayed,Not Applicable,Not Applicable
1816,2651-ZCBXV,Male,49,No,0,Burbank,91501,0,54,Offer B,Yes,17,Yes,Yes,Fiber Optic,4,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108,5760,0,0,959,6719,Stayed,Not Applicable,Not Applicable
1817,2654-VBVPB,Female,22,No,0,Newport Beach,92663,0,1,None,Yes,11,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,19,0,0,11,31,Joined,Not Applicable,Not Applicable
1818,2656-FMOKZ,Female,70,No,2,Pasadena,91106,0,15,Offer D,Yes,44,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74,1145,0,0,661,1806,Churned,Dissatisfaction,Limited range of services
1819,2656-TABEH,Male,57,Yes,0,Temecula,92591,1,4,None,Yes,28,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,420,0,0,112,533,Churned,Dissatisfaction,Service dissatisfaction
1820,2657-ALMWY,Female,65,Yes,0,Simi Valley,93065,1,26,Offer C,Yes,18,No,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84,2169,0,0,474,2644,Churned,Price,Price too high
1821,2657-VPXTA,Female,45,Yes,3,Anza,92539,8,10,None,Yes,32,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88,929,0,0,327,1257,Stayed,Not Applicable,Not Applicable
1822,2659-VXMWZ,Male,58,Yes,0,Newport Coast,92657,0,67,Offer A,Yes,29,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111,7482,0,0,1959,9441,Churned,Attitude,Attitude of support person
1823,2660-EMUBI,Male,71,No,0,Escondido,92027,0,10,Offer D,Yes,41,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95,898,0,0,413,1312,Churned,Competitor,Competitor made better offer
1824,2661-GKBTK,Male,39,Yes,3,Eureka,95503,7,60,None,Yes,27,No,Yes,DSL,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76,4543,0,0,1632,6175,Stayed,Not Applicable,Not Applicable
1825,2662-NNTDK,Male,50,No,0,Coleville,96107,0,65,Offer B,Yes,45,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24,1600,0,0,2981,4582,Stayed,Not Applicable,Not Applicable
1826,2664-XJZNO,Male,43,Yes,3,Oroville,95965,5,72,Offer A,Yes,6,No,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104,7559,0,0,500,8059,Stayed,Not Applicable,Not Applicable
1827,2665-NPTGL,Female,79,Yes,0,Sheep Ranch,95250,8,26,Offer C,Yes,18,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98,2510,44,0,485,2951,Stayed,Not Applicable,Not Applicable
1828,2667-WYLWJ,Female,44,Yes,0,Dunnigan,95937,1,8,Offer E,Yes,46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19,145,0,0,369,514,Churned,Price,Long distance charges
1829,2668-TZSPS,Male,32,No,0,Santa Rosa,95403,0,1,None,Yes,39,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20,20,0,0,39,60,Joined,Not Applicable,Not Applicable
1830,2669-OIDSD,Female,58,Yes,0,Long Beach,90810,3,48,Offer B,Yes,1,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100,4834,37,0,48,4845,Stayed,Not Applicable,Not Applicable
1831,2669-QVCRG,Female,32,No,0,Forest Ranch,95942,0,41,None,Yes,7,Yes,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81,3190,0,0,321,3511,Stayed,Not Applicable,Not Applicable
1832,2672-DZUOY,Male,46,No,0,Buttonwillow,93206,0,1,Offer E,No,0,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25,25,0,0,0,25,Churned,Competitor,Competitor had better devices
1833,2672-HUYVI,Female,53,No,0,Newman,95360,0,6,None,Yes,11,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91,455,0,0,70,526,Churned,Price,Long distance charges
1834,2672-OJQZP,Female,35,No,0,Stockton,95203,0,1,None,Yes,40,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44,44,0,0,40,85,Joined,Not Applicable,Not Applicable
1835,2672-TGEFF,Female,33,Yes,2,Traver,93673,3,37,Offer C,Yes,1,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88,3340,0,0,39,3380,Stayed,Not Applicable,Not Applicable
1836,2673-CXQEU,Female,73,No,0,Gardena,90247,0,56,None,Yes,47,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110,6139,0,0,2639,8778,Stayed,Not Applicable,Not Applicable
1837,2673-ZALNP,Female,29,No,0,Mcarthur,96056,0,7,Offer E,Yes,16,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,173,0,0,113,286,Stayed,Not Applicable,Not Applicable
1838,2674-MIAHT,Female,26,No,0,Blocksburg,95514,0,4,None,Yes,38,Yes,Yes,Fiber Optic,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80,324,0,0,154,479,Stayed,Not Applicable,Not Applicable
1839,2674-MLXMN,Female,73,No,0,Richmond,94801,0,71,Offer A,Yes,34,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99,6951,3,0,2439,9387,Stayed,Not Applicable,Not Applicable
1840,2675-DHUTR,Male,80,Yes,0,Big Pine,93513,8,58,None,Yes,31,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98,5780,0,0,1804,7585,Stayed,Not Applicable,Not Applicable
1841,2675-IJRGJ,Male,62,No,0,Oakland,94621,0,53,None,Yes,23,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19,978,0,0,1228,2206,Stayed,Not Applicable,Not Applicable
1842,2675-OTVVJ,Male,76,Yes,0,Novato,94945,5,31,Offer C,Yes,46,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89,2807,31,0,1427,4203,Stayed,Not Applicable,Not Applicable
1843,2676-ISHSF,Male,22,No,0,Anderson,96007,0,1,None,Yes,29,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,20,0,0,29,49,Joined,Not Applicable,Not Applicable
1844,2676-OXPPQ,Male,22,No,0,Irvine,92612,0,6,None,Yes,3,No,Yes,DSL,41,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55,335,0,0,18,354,Stayed,Not Applicable,Not Applicable
1845,2676-SSLTO,Male,49,No,0,Hawaiian Gardens,90716,0,49,None,Yes,17,Yes,Yes,DSL,13,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,66,3199,0,0,870,4069,Stayed,Not Applicable,Not Applicable
1846,2680-XKKNJ,Female,60,No,0,Weimar,95736,0,8,None,Yes,17,No,Yes,DSL,28,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58,469,0,30,140,639,Stayed,Not Applicable,Not Applicable
1847,2682-KEVRP,Female,65,No,0,Woodlake,93286,0,22,None,Yes,34,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20,417,0,0,756,1173,Stayed,Not Applicable,Not Applicable
1848,2683-BPJSO,Male,37,Yes,0,Byron,94514,0,29,None,Yes,28,Yes,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,2467,0,0,822,3289,Churned,Dissatisfaction,Lack of self-service on Website
1849,2683-JXWQQ,Male,24,Yes,1,Visalia,93291,3,61,None,No,0,No,Yes,DSL,76,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,33,2117,0,110,0,2227,Stayed,Not Applicable,Not Applicable
1850,2684-EIWEO,Female,69,No,0,San Diego,92129,0,30,None,Yes,45,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,91,2758,0,0,1376,4134,Churned,Competitor,Competitor made better offer
1851,2685-SREOM,Female,36,Yes,0,Rancho Cucamonga,91730,1,25,None,Yes,23,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89,2368,0,0,581,2949,Churned,Competitor,Competitor had better devices
1852,2688-BHGOG,Male,73,No,0,Olancha,93549,0,9,Offer E,Yes,24,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,79,718,0,10,223,952,Stayed,Not Applicable,Not Applicable
1853,2690-DVRVK,Male,27,Yes,2,San Diego,92120,1,5,None,Yes,41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20,99,0,0,206,305,Stayed,Not Applicable,Not Applicable
1854,2691-NZETQ,Male,28,No,0,San Jose,95130,0,9,Offer E,Yes,49,Yes,Yes,Fiber Optic,58,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85,758,0,0,442,1200,Churned,Competitor,Competitor offered higher download speeds
1855,2692-AQCPF,Female,32,Yes,0,San Mateo,94403,6,65,Offer B,Yes,41,Yes,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108,7118,0,0,2687,9806,Stayed,Not Applicable,Not Applicable
1856,2692-BUCFV,Male,79,No,0,Shingle Springs,95682,0,29,Offer C,Yes,6,No,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,101,2948,0,60,191,3199,Stayed,Not Applicable,Not Applicable
1857,2692-PFYTJ,Female,23,No,0,Hercules,94547,0,1,None,Yes,15,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-8,25,0,0,15,40,Joined,Not Applicable,Not Applicable
1858,2694-CIUMO,Female,47,No,0,Los Angeles,90033,0,12,Offer D,Yes,21,Yes,Yes,Fiber Optic,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79,958,0,0,263,1221,Stayed,Not Applicable,Not Applicable
1859,2696-ECXKC,Female,34,Yes,1,Ione,95640,6,55,Offer B,Yes,41,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100,5448,0,0,2264,7713,Stayed,Not Applicable,Not Applicable
1860,2696-NARTR,Male,40,No,0,Corona Del Mar,92625,0,11,None,Yes,44,No,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73,926,0,0,494,1420,Churned,Other,Moved
1861,2696-RZVZW,Male,19,Yes,0,Downey,90242,4,68,Offer A,Yes,25,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1629,0,0,1712,3342,Stayed,Not Applicable,Not Applicable
1862,2697-NQBPF,Male,51,No,0,Fulton,95439,0,34,None,Yes,28,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105,3540,0,0,952,4492,Stayed,Not Applicable,Not Applicable
1863,2700-LUEVA,Male,49,No,0,Oakland,94618,0,1,None,Yes,36,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,20,0,0,36,57,Joined,Not Applicable,Not Applicable
1864,2703-AMTUL,Male,40,Yes,1,Lookout,96054,2,36,None,Yes,8,No,Yes,Cable,19,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,53,1939,0,0,288,2227,Stayed,Not Applicable,Not Applicable
1865,2706-QZIHY,Female,35,Yes,0,Los Angeles,90005,9,15,None,Yes,46,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,387,0,0,700,1088,Stayed,Not Applicable,Not Applicable
1866,2709-UQGNP,Male,38,No,0,San Mateo,94401,0,10,None,Yes,49,No,Yes,Cable,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51,524,0,0,490,1014,Stayed,Not Applicable,Not Applicable
1867,2710-WYVXG,Female,36,No,0,Sun Valley,91352,0,3,None,Yes,37,No,Yes,DSL,22,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,71,213,2,0,111,321,Joined,Not Applicable,Not Applicable
1868,2712-SYWAY,Female,30,No,0,Creston,93432,0,1,Offer E,Yes,43,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25,25,0,0,43,69,Joined,Not Applicable,Not Applicable
1869,2716-GFZOR,Male,48,Yes,0,Raymond,93653,10,43,Offer B,Yes,7,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86,3551,0,0,328,3879,Stayed,Not Applicable,Not Applicable
1870,2717-HVIZY,Female,24,No,2,Orleans,95556,0,8,Offer E,Yes,15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,163,0,0,125,288,Stayed,Not Applicable,Not Applicable
1871,2718-GAXQD,Female,68,Yes,3,Fallbrook,92028,1,4,Offer E,Yes,42,No,Yes,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46,181,0,0,168,350,Churned,Competitor,Competitor made better offer
1872,2718-YSKCS,Male,64,Yes,3,Tomales,94971,6,71,Offer A,Yes,16,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19,1387,0,0,1145,2532,Stayed,Not Applicable,Not Applicable
1873,2719-BDAQO,Male,36,No,0,Sunnyvale,94086,0,17,None,Yes,4,No,Yes,Fiber Optic,13,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93,1625,0,0,76,1702,Churned,Price,Price too high
1874,2720-FVBQP,Female,28,Yes,1,Mccloud,96057,1,6,Offer E,Yes,24,Yes,Yes,Cable,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48,273,0,0,148,422,Stayed,Not Applicable,Not Applicable
1875,2720-WGKHP,Male,65,No,0,Sloughhouse,95683,0,2,Offer E,Yes,20,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94,181,0,0,41,223,Churned,Other,Don't know
1876,2722-JMONI,Female,73,Yes,0,Escondido,92029,1,1,Offer E,Yes,24,No,Yes,Cable,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49,49,0,0,24,73,Churned,Dissatisfaction,Limited range of services
1877,2722-VOJQL,Male,30,No,0,San Diego,92126,0,64,None,Yes,24,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105,6903,0,0,1550,8453,Churned,Other,Don't know
1878,2724-FJDYW,Male,31,No,3,Inverness,94937,0,39,None,No,0,No,Yes,DSL,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54,2191,0,0,0,2191,Stayed,Not Applicable,Not Applicable
1879,2725-IWWBA,Male,52,Yes,2,El Cajon,92020,9,46,Offer B,Yes,38,No,Yes,DSL,15,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,56,2560,0,0,1768,4328,Stayed,Not Applicable,Not Applicable
1880,2725-KXXWT,Male,26,Yes,0,Vallejo,94589,0,1,Offer E,Yes,23,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90,90,0,0,23,113,Churned,Attitude,Attitude of support person
1881,2725-TTRIQ,Female,45,Yes,3,Menifee,92584,10,72,Offer A,Yes,37,Yes,Yes,Cable,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84,5986,0,0,2724,8711,Stayed,Not Applicable,Not Applicable
1882,2729-VNVAP,Female,35,Yes,1,Vallejo,94590,0,33,None,Yes,12,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19,641,0,0,412,1054,Stayed,Not Applicable,Not Applicable
1883,2731-GJRDG,Female,55,No,0,Corona,92880,0,32,None,Yes,4,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109,3608,0,0,147,3755,Stayed,Not Applicable,Not Applicable
1884,2732-ISEZX,Female,44,No,0,Pacific Grove,93950,0,5,None,Yes,24,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20,104,0,0,123,227,Stayed,Not Applicable,Not Applicable
1885,2737-WFVYW,Female,28,No,0,Marina Del Rey,90292,0,2,None,No,0,No,Yes,DSL,48,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45,85,0,10,0,95,Churned,Dissatisfaction,Product dissatisfaction
1886,2737-YNGYW,Female,29,No,0,Hemet,92543,0,2,Offer E,Yes,33,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80,184,0,0,67,251,Churned,Attitude,Attitude of support person
1887,2739-CACDQ,Female,79,No,0,La Jolla,92037,0,17,Offer D,Yes,1,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82,1470,0,0,18,1488,Stayed,Not Applicable,Not Applicable
1888,2739-CCZMB,Male,39,No,1,Alleghany,95910,0,5,None,Yes,8,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,122,0,0,40,162,Stayed,Not Applicable,Not Applicable
1889,2740-JFBOK,Male,35,No,0,Lakewood,90713,0,10,Offer D,Yes,3,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24,226,0,0,30,256,Stayed,Not Applicable,Not Applicable
1890,2740-TVLFN,Male,42,No,0,Manteca,95337,0,1,Offer E,Yes,39,Yes,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,50,0,0,39,90,Joined,Not Applicable,Not Applicable
1891,2746-DIJLO,Female,40,No,0,Harbor City,90710,0,41,Offer B,Yes,36,Yes,Yes,DSL,8,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,56,2364,0,0,1495,3859,Stayed,Not Applicable,Not Applicable
1892,2748-MYRVK,Female,22,No,0,Fresno,93702,0,63,Offer B,Yes,8,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99,6137,0,0,527,6664,Churned,Price,Long distance charges
1893,2749-CTKAJ,Male,37,Yes,0,Long Beach,90813,3,22,None,Yes,48,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,419,0,0,1057,1477,Stayed,Not Applicable,Not Applicable
1894,2750-BJLSB,Female,32,No,0,Rancho Santa Fe,92067,0,47,Offer B,Yes,2,No,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103,4730,0,0,115,4845,Stayed,Not Applicable,Not Applicable
1895,2753-JMMCV,Male,41,No,0,Paso Robles,93446,0,65,Offer B,Yes,22,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74,4805,0,0,1444,6250,Stayed,Not Applicable,Not Applicable
1896,2754-SDJRD,Female,74,No,0,Somis,93066,0,8,Offer E,Yes,39,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,-8,908,0,0,318,1227,Stayed,Not Applicable,Not Applicable
1897,2754-VDLTR,Male,54,No,0,Greenview,96037,0,10,Offer D,Yes,35,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95,930,0,0,356,1286,Churned,Competitor,Competitor offered more data
1898,2754-XBHTB,Female,40,No,0,Amador City,95601,0,9,None,Yes,22,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77,714,0,0,205,920,Churned,Competitor,Competitor made better offer
1899,2758-RNWXS,Male,60,No,0,Oceanside,92054,0,35,Offer C,Yes,49,No,Yes,Fiber Optic,26,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,89,3251,0,0,1736,4987,Stayed,Not Applicable,Not Applicable
1900,2761-OCIAX,Male,74,No,0,Palo Cedro,96073,0,2,None,Yes,6,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74,165,0,0,13,178,Churned,Competitor,Competitor made better offer
1901,2761-XECQW,Male,67,Yes,0,Glenhaven,95443,1,8,None,No,0,No,Yes,Cable,27,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,43,371,0,0,0,371,Stayed,Not Applicable,Not Applicable
1902,2770-NSVDG,Male,25,Yes,0,San Jose,95124,4,24,Offer C,No,0,No,Yes,DSL,51,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29,688,0,0,0,688,Stayed,Not Applicable,Not Applicable
1903,2773-MADBQ,Female,46,No,0,Long Beach,90804,0,36,None,No,0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53,1901,0,0,0,1901,Stayed,Not Applicable,Not Applicable
1904,2773-OVBPK,Male,60,Yes,0,Orange,92865,1,67,Offer A,Yes,21,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111,7567,36,0,1454,8985,Stayed,Not Applicable,Not Applicable
1905,2774-LVQUS,Female,65,Yes,0,Temecula,92592,2,15,None,Yes,44,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83,1258,0,110,661,2030,Churned,Competitor,Competitor made better offer
1906,2775-SEFEE,Male,56,No,1,Wilmington,90744,0,10,None,Yes,29,Yes,Yes,DSL,19,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61,619,0,0,299,918,Stayed,Not Applicable,Not Applicable
1907,2777-PHDEI,Female,20,No,0,Ahwahnee,93601,0,1,None,Yes,29,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,78,78,0,10,29,117,Churned,Competitor,Competitor offered more data
1908,2778-OCLGR,Male,75,Yes,0,Soda Springs,95728,1,24,None,No,0,No,Yes,DSL,5,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39,971,0,0,0,971,Churned,Competitor,Competitor had better devices
1909,2782-JEEBU,Male,39,No,0,Los Molinos,96055,0,21,None,No,0,No,Yes,DSL,9,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36,780,0,0,0,780,Stayed,Not Applicable,Not Applicable
1910,2782-LFZVW,Female,52,No,0,Costa Mesa,92627,0,11,Offer D,Yes,24,Yes,Yes,Cable,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,58,601,0,70,270,941,Stayed,Not Applicable,Not Applicable
1911,2786-GCDPI,Female,75,No,0,Pioneertown,92268,0,50,Offer B,Yes,17,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104,5222,0,0,882,6104,Stayed,Not Applicable,Not Applicable
